Angle,Power_Level,Beam_0,Beam_1,Beam_2,Beam_3,Beam_4,Beam_5,Beam_6,Beam_7,Beam_8,Beam_9,Beam_10,Beam_11,Beam_12,Beam_13,Beam_14,Beam_15,Beam_16,Beam_17,Beam_18,Beam_19,Beam_20,Beam_21,Beam_22,Beam_23,Beam_24,Beam_25,Beam_26,Beam_27,Beam_28,Beam_29,Beam_30,Beam_31,Beam_32,Beam_33,Beam_34,Beam_35,Beam_36,Beam_37,Beam_38,Beam_39,Beam_40,Beam_41,Beam_42,Beam_43,Beam_44,Beam_45,Beam_46,Beam_47,Beam_48,Beam_49,Beam_50,Beam_51,Beam_52,Beam_53,Beam_54,Beam_55,Beam_56,Beam_57,Beam_58,Beam_59,Beam_60,Beam_61,Beam_62
-45.0,20000.0,0.10131533827837512,1.0110606822864399,0.5140877436954485,0.7169000188124488,0.6875652662157539,0.45582036124189096,0.2511595967514809,0.24005276491581767,0.23042957984675652,0.08944949871675477,0.03152429507889138,0.3815012758016427,0.018356428306653218,0.13512145921319482,0.326335896426103,0.04484573634886216,0.1961248508398755,0.09506964584910432,0.0784895572439638,0.11775449698665508,-0.17500068798468627,0.020071309851152137,-0.03132181475546356,-0.005337678933567291,0.07602336348583275,0.07792828763076771,-0.15502176341590518,0.13703737466050492,0.022294023868358333,-0.16820553634284405,0.0962560234343273,0.0615449427423242,0.3068382932375574,0.1609992346992942,-0.022154552379738002,-0.02275246372222188,-0.06248335174312525,0.15109760942360614,-0.10112823607332944,-0.03683391223092827,0.1466545699446831,-0.08845029146101588,0.11642910432771024,0.14038463559716258,-0.11548156247459823,0.016943281811792343,0.2565356159756754,-0.06386355617295018,-0.17238091452708978,-0.16355428529798657,-0.16688973378505828,0.06370677192504247,-0.011034971255343383,0.16069082611252228,0.04176282718248987,0.16362573526718333,-0.030905194787314592,-0.11850722053514462,0.018703232257225325,0.055450842157983335,-0.005641179697757837,0.11555272787152407,-0.10016183755147004
-44.0,20000.0,0.2068377920577271,0.6889079255612747,0.6489312504407903,0.8673068465959894,0.7471496457611438,0.641318212421892,0.3377420649109454,0.10225827452541247,0.0015033624076224161,0.29728157626046714,0.012218778781673933,0.04848644524729296,0.039759528580594436,-0.03598466552499553,0.17253999519204938,-0.16350493637069669,0.13238028533752588,-0.05457325262433127,0.0710869564160969,0.07833337328721196,0.07962381559960821,0.10054246034532446,-0.046963434923505444,0.04681553055516399,0.12163881871851268,-0.12271861068542403,-0.019842854943336603,0.07860301721177992,-0.0900034282114708,0.08985325798344425,0.09043512884373726,-0.16203000439654439,0.18362901507373178,0.07932922301102081,-0.05075330206165089,0.07119276904816442,0.104782448737812,0.07259056716741344,-0.017562751350439415,0.02446972498874079,-0.01821044304679765,0.13895085903657645,-0.07405381251955348,0.36982606206052165,0.1758842264845975,0.10341953809133059,0.1621324734556708,-0.15544627167122366,-0.21321492750881793,-0.011328021942628807,0.21541467842902065,0.13768786247219225,0.07028136261868109,-0.09780975162940972,0.14171510519944727,0.03201723151541331,-0.17285442934124942,-0.1329288518701731,-0.10430581242825539,0.03752393320961031,0.279320811499333,0.05626684515859166,-0.001253871210615055
-43.0,20000.0,-0.09189538209634195,0.5191252177880163,0.9460624353003176,0.8763827351237151,0.6957450747208475,0.7561771419882986,0.3058389496408672,0.19100467378292285,-0.01895877076130706,0.3974190596372048,0.010887645981573532,0.21285619988594995,-0.1498413953702254,0.32597639015340757,0.1298460421040408,0.15135895336917266,-0.08587654693724996,0.07033057836335352,0.41295195653424027,-0.1299915418565904,0.10663968247794833,0.09716462792986208,0.15054668332334278,-0.005302333674712112,-0.09938113974660787,-0.15231834855790743,0.023967370120815942,0.00885079650857322,-0.17768966232737737,-0.18576746971536462,-0.020951150408712017,-0.23089394068095354,0.16270938507281074,-0.022985720186745173,0.008001798278209269,0.06491248808644692,0.057684108860323616,-0.0854787160078718,-0.1258012320537656,-0.12370789869964427,-0.17964306781902414,0.03713716915680348,0.1602960265569461,-0.17005642213120545,-0.036256892474595355,0.151522151370338,-0.011145302120161439,0.061111849762058475,-0.044609778264173935,0.023973115093570058,-0.08959544261520788,0.02633054749007259,0.15341679153956275,0.011695840480756463,-0.04046110029133481,-0.18278749117214055,0.23545226028540944,0.18377319321705207,0.33917574508011766,0.22662029632075287,0.07958743729242986,-0.04880070945184222,0.20263068088696579
-42.0,20000.0,0.053831954802005394,0.6119253686163642,0.7595945000036538,0.7629566571876455,0.8034343263672434,0.7503830897045034,0.4712133997356082,0.0945749375363332,0.17707476069578637,-0.07088232796194534,0.07016938129880489,-0.08813367950810239,-0.1701131292295962,0.09911104765462855,0.10984723154675266,0.04469166451057815,-0.022583424064696343,-0.025274987937205583,0.09786572232794112,0.037755466584400536,0.06045129663614645,0.050226239776033806,-0.06880166576892446,0.19009556899451488,0.14316169031885537,-0.11287186923192086,-0.07814415053295205,-0.06076551983697982,-0.050366656908641956,0.22820612147855238,-0.11107672013538426,-0.12403570533995736,-0.007651429660034362,0.11673436654746605,-0.02118356382663363,-0.036200165075189764,-0.0017402157174800405,-0.04821127225989642,0.21657845191057598,0.048749021576010375,0.00616045511728786,-0.24807986114714864,-0.07357710144976978,-0.030812305530796676,0.015527792897903164,0.08968879821614677,0.23096629338662716,0.1770854695571728,0.027456558153737747,-0.016072462296159808,-0.07957586141148662,-0.3172662903799612,-0.010311862974720601,-0.05827237088146416,0.20129436000317047,0.04219178160566005,0.2045437907436351,-0.1644970889378051,-0.11250266999048172,0.06178208098243851,0.20711680280167807,0.05634056608883288,-0.009141345401882259
-41.0,20000.0,0.20425443527449363,0.258154845311818,0.6770520328650328,0.7205239209841077,0.6462725223597501,0.5982567252240285,0.5983892914930947,0.5638900020571944,0.46590225686544773,0.1383366667438069,-0.05591041455953846,0.13835291798211177,-0.062386110740550685,0.18029310808654286,0.22901318682531313,-0.07688095355687695,0.2668743563394312,-0.01711924812294724,-0.22063530716247087,0.04102611984811227,-0.011584919746589456,0.07617255398453053,-0.03883785543589008,-0.07696294907256024,0.06273812064782076,-0.02741268704480359,-0.04672898332129483,-0.03303948916019016,-0.12453582812871916,0.20160282909158295,0.05737525773427149,-0.014070795412273147,0.1351540506532114,0.15990747914050082,0.060627097975417085,-0.21586376260581455,-0.02653926475228586,-0.06266859601961469,0.09107789655726131,0.015799237059965006,0.05215789044130878,-0.15461835358177284,-0.033024621800941255,0.046106240306586076,-0.09525141698245262,-0.0158967950881503,0.16429808254929948,0.06407875052122357,0.22300598616106287,0.06469392467631747,0.08052022276380667,-0.12337517745829762,-0.11659258877496241,-0.09835193788740375,-0.14495444218031772,0.1373123349964058,0.11399011397876935,0.09539028489604597,0.14434528988775872,0.05070958072723222,-0.10950434360869464,-0.07944228685327266,-0.26564750407211646
-40.0,20000.0,0.048901086685314,0.25762038930218617,0.5576552161637625,0.42340440272265906,0.8488617825841704,0.5467161858061349,0.5456570384094093,0.4353774148043175,0.49975556113808967,0.11401590067695153,0.14486905214645557,0.07630552233484751,0.08695369215629772,-0.19769630504302413,0.04097240068289014,0.04060682978937788,-0.10403086637706568,0.17091410559112,0.013931867531538744,-0.12690121457965228,-0.15872578329347348,-0.12876045489497182,-0.23467298735467054,0.09807753271042766,-0.0669269665662426,-0.17157583388785033,-0.17633131318833895,0.06953540656576512,-0.07375286597143774,0.059481591625749425,-0.08763914808463347,0.059148990944379934,0.023438976118800706,-0.05024216329397871,0.29048898366976245,0.024873150112634773,-0.09081871167963997,0.12468182293812244,0.020226978114232946,0.20639839928840886,0.17737582443026415,-0.0369800895434756,0.18986850056525753,0.20319938877529964,0.10083002353519692,-0.11236205455077236,-0.02058033881822396,-0.036896524509135165,-0.055888956900351006,-0.08873408485282075,0.14157854989420726,0.08892521523011293,0.07484956408463633,0.15871310311350975,0.06776606980437638,-0.006868199898023496,-0.0031017663132184275,-0.10195018383230284,-0.22074239789932687,-0.19499120571431097,0.11770683399635677,0.011967338953432688,0.2691258146256721
-39.0,20000.0,-0.1393329290885592,0.14318392398533808,0.4476151143759354,0.49950912247031604,0.5574442829791527,0.5460107199840225,0.5425824036548784,0.5559596029238241,0.30500068358545407,0.19870412447562558,0.11525256735365921,-0.005968750004248097,0.09407002854503867,-0.11018206394624651,0.17802338571054727,0.0014601812892765104,-0.011024808765012953,-0.08263281014197482,0.17164133600671344,-0.025897727404427452,0.04203999763770925,0.1694549221693103,0.0060504053366230055,-0.06932121826159329,-0.11823422429622304,0.22170194421337655,-0.08068318935091115,0.018821807594625997,0.06685515158773897,-0.02370416904177288,0.11736271560992804,-0.09634640305186386,0.11537901764906462,-0.07973616753604976,0.15854732923385084,0.02367309865123488,-0.043989784308671134,-0.07704697765501486,0.14322434941512302,-0.20955742373031921,0.007320712433405834,-0.24740684628987045,0.07660928254568782,-0.023909272276403347,0.10346014358520891,-0.009705715153242665,-0.035993910999633075,0.08031359188786714,0.06415408548938573,-0.049628497626463035,0.1440663210080529,0.10634981481154637,0.15657914271725537,-0.05438847027962317,0.06691408589921471,0.1481986812325777,-0.0811882705361604,-0.1990698466253989,-0.16053474649652624,-0.01493530652510686,-0.09247870022305797,-0.0367369882420765,0.008298038735541058
-38.0,20000.0,-0.229865195752144,0.1884886980188139,0.4364614840359251,0.6279261744056283,0.7731383409913752,0.7266331993277231,0.7901586938529703,0.6843474829760299,0.5614925876066792,0.5618287296097983,0.07363160976152372,0.05921282925960546,0.052514049665828774,0.07103362815567038,0.2981655923428017,0.4270988543893238,0.07605978745831378,0.13214952937794394,0.030829066789444665,0.14188207491170385,-0.2070185717381241,-0.07768873024390358,-0.06282751380926078,0.05850415649173196,-0.07218653387379692,0.3959340823229228,0.026566957272497225,0.0044730111319641296,-0.03739551518677084,-0.061899699808622824,0.02904000559572773,0.11450327007915394,-0.0015081261099137502,0.18594544455718845,0.15355657393142633,0.0804794681755083,-0.10378332507045242,0.06281135581103542,-0.15732351552588847,0.032738187216317965,-0.18732383598129307,-0.06838924797839004,0.08906056443948102,0.22944964118161826,0.007660141073476645,-0.0472322255929908,-0.020393755844694376,0.06404218484326174,-0.14940063348853164,-0.012243658908572663,0.08303708857755376,0.044806153438424146,-0.1080894692453474,0.188533829631157,0.191879152373546,0.10253171629205962,0.18117148053320062,0.1153292230424006,0.26687009540443524,-0.12106419253207365,0.07692944558287304,0.07248300770541091,0.13516807490652621
-37.0,20000.0,0.03616354943613922,0.15758208769838275,0.2660669465923989,0.4069866131220755,0.7426382910030339,0.40242076915996283,0.8963161481258949,0.7255477824659912,0.4460834830804354,0.6649421084948615,0.2894884582460693,0.09236926973206444,-0.22573826541524192,-0.01578470397000198,0.007097786261658912,-0.06821087638884532,0.20842843449719323,0.06849148627422968,0.004862103594506645,-0.1966428733336206,0.19618138431840218,-0.03365492406593755,0.049224178911793315,-0.12121257517352557,0.014334691394971087,0.10593471062073517,-0.06991326712293902,0.09811747363839655,-0.11368974357211442,-0.15306610948100458,-0.050175811910478194,0.030149031709824407,0.20065687528233958,0.18838153052967363,-0.04636082345595333,0.12175687696984808,0.07625255957452719,-0.1830399294933488,-0.19810219950534955,-0.3175015014268712,0.05275594598521957,-0.029024662459712004,-0.06867972004840937,0.15189818394303595,0.061193355463882174,-0.19981745838961548,-0.03848097338064581,-0.1756536233659695,-0.040088983193827074,-0.003733021662851277,-0.01837536273215354,0.1977865467305583,-0.13016697203038233,0.10162336092326721,0.025087468910820733,-0.0005405552521724338,-0.09547153383932541,-0.16037144039721768,-0.09891897385745542,0.015585185692089032,-0.03767909445080124,0.04824940629839928,-0.025669440962895872
-36.0,20000.0,0.13279442711873476,-0.10350048414456645,0.22308348211647477,0.1662847417029542,0.5072186371595824,0.4245142091469306,0.9665530789782623,0.8646726066923076,0.6728322342322018,0.47626693578267293,0.39707757110262853,0.16214520310204386,0.2287685767319315,-0.08430511782707228,0.10486999175052594,0.023672086613797452,0.17839879267085718,-0.06236548991641339,-0.16695445442966456,0.10178271196491945,-0.12710886046747702,-0.11575333885171644,-0.09840799874064077,-0.08522058495799922,0.06311746973829957,0.17910996433683676,0.06147974371529498,0.08578063783250107,0.111634637187443,-0.048101209266404356,0.04535401963579045,-0.053897903177698575,0.05027154780725438,-0.06505660101762506,0.09406033851544963,0.10675871715975324,0.25983395848655655,0.009609594807423868,0.043900996328938555,0.029773860333799397,-0.2347210245038334,0.3617321184063845,-0.04728642265623417,-0.0050808274067138115,0.13299408697240336,-0.07261673552566252,-0.0017905430553982506,-0.03580624401779379,0.058180729046014755,-0.07927877140070971,0.07364769240103133,-0.02246018559717866,-0.15630080989320336,-0.13242946453088356,0.3822774919977766,0.01643690013467142,0.1076745529888379,0.06464738464239435,-0.03083066186202537,0.07285250641694724,-0.0017391772052137884,-0.25502495459087754,-0.025070720675555866
