Angle,Power_Level,Beam_0,Beam_1,Beam_2,Beam_3,Beam_4,Beam_5,Beam_6,Beam_7,Beam_8,Beam_9,Beam_10,Beam_11,Beam_12,Beam_13,Beam_14,Beam_15,Beam_16,Beam_17,Beam_18,Beam_19,Beam_20,Beam_21,Beam_22,Beam_23,Beam_24,Beam_25,Beam_26,Beam_27,Beam_28,Beam_29,Beam_30,Beam_31,Beam_32,Beam_33,Beam_34,Beam_35,Beam_36,Beam_37,Beam_38,Beam_39,Beam_40,Beam_41,Beam_42,Beam_43,Beam_44,Beam_45,Beam_46,Beam_47,Beam_48,Beam_49,Beam_50,Beam_51,Beam_52,Beam_53,Beam_54,Beam_55,Beam_56,Beam_57,Beam_58,Beam_59,Beam_60,Beam_61,Beam_62
-45.0,316,12015.782658033164,14988.401440358966,14524.747447656377,14914.419699744709,14176.635056069412,15011.732058592926,13714.637057510015,12637.733494804565,12198.57163821536,12765.254677152134,12606.244430535651,12873.327343398703,11863.279131263049,12321.166547979608,12880.591433960612,12873.894290829146,12392.645663291922,12997.17077599105,12666.393252671302,12696.61389863908,13131.717724204062,12911.02067631268,13123.746092921969,12861.930382630311,12308.506263079224,13893.178901685558,11691.848686505928,13147.761481275076,12549.17617949249,12045.861592327048,11817.930012511006,12265.910056550088,12534.221697567564,12318.74901211832,12138.10730442659,12107.45746262532,12945.775500191436,12805.356289084511,13032.558974136398,12632.34176813226,12981.250333949887,12779.106255332395,12909.887531238604,12257.409778986605,12027.85157947608,12557.56556578564,12693.925293577258,12513.434745681385,11782.540079839053,11809.339511579765,12530.969416814294,12426.746804644588,12011.710085085397,12287.786085974583,12902.377443143869,13045.297816965736,11922.624369148594,12165.257126808125,11792.145881559136,12214.20232049099,12370.38746421782,12417.393458524864,12080.541430542153
-44.0,316,12851.82443618356,15319.135129118937,15671.854453190112,15485.955417272751,14814.120854358263,14346.725223733814,13374.895571188026,13001.640271486796,13668.332076502693,12429.50070621648,12990.04922673092,13834.693643733011,14236.34840458406,12792.17476899075,12884.195320153733,13445.518890010648,12706.209540235068,13560.845256857076,13726.069168887854,12020.170448998604,12699.959821507746,13365.592558466944,13989.532449251948,12913.2189988738,13606.193847073822,12796.306002473766,13369.066522500796,13376.419872153325,12753.022628419683,13233.757511730344,13094.073500646657,12423.268457042202,13304.978956147805,12728.28029954818,12734.680019392206,13706.388743110696,12123.75184289044,12628.478646450254,13611.900361481486,12978.498727737677,12383.840460241934,12521.823685490876,12059.032917598704,13178.546950858989,13360.943682740455,12455.546414349526,12631.280522542133,12777.977711991494,13020.998294396144,12875.126343569644,12317.802848949455,12928.99403971895,12352.450027919433,12309.801976880968,12153.53088165476,12305.049162542971,12272.572015842114,12453.939586423548,12067.608485750592,12777.033321333847,12696.307266172083,12766.7987159699,12689.703921612248
-43.0,316,13324.092948338242,15095.420118648932,14520.711417585962,15134.364510763471,14539.869978916602,15571.307872807289,13766.129325977165,13459.084294921537,13595.227714730694,13776.04875873277,12987.898873530305,12885.766190911398,11971.949488139906,13052.69052974257,12928.813817630182,12792.865885832807,12488.172063572092,13625.740902216912,12596.930414472776,13441.308142258236,13120.312696513556,13117.586137271464,14103.065325424035,13078.836621174314,13486.166930243957,12980.864189747692,13167.348169504108,13270.7741115505,13589.133649337997,12772.329699706355,13575.91920725198,12984.021241177305,12980.614108660457,12858.283755409311,12000.239989250009,13031.59743951172,13092.048479669036,13038.37796804294,12129.851375202265,13170.477212179572,13638.073385776996,12894.800728546825,13002.651576465028,13068.020561526871,13172.9067938037,12213.35098719419,12960.782682728852,12911.890818504457,12695.113726506688,13201.860708962737,12488.8510066187,12714.006857419285,12261.410417448553,12866.900107782218,13240.99643556844,12359.535822022634,12062.016832943997,12794.175128502611,13439.503319879585,13438.051986701705,13172.510358250069,12045.382531802825,11749.660232778786
-42.0,316,13164.061783575858,15124.99354420998,15297.650775641328,14835.890419749,15419.216905188394,14744.738318905958,13928.72447993335,13723.994340233896,13621.78639225783,13793.351993277449,13928.327937964652,12165.981830169803,13111.52223476405,13473.707756861972,12966.732238651271,14234.56034260298,13437.420881561022,12725.922092030763,13406.769199718052,12840.286450448391,12702.526618234548,12660.289973524204,14023.05249463442,13287.547603007326,12364.038489987744,12695.912897188628,13422.87067805785,13239.031565030187,13607.279531854798,12468.5597693729,12315.756355728452,13318.619791015572,12567.699343522372,12821.630603012693,12503.502674618976,13764.136426029632,13499.385465274914,13089.47961039465,13061.83056532689,12782.02710376605,12415.906566172458,13167.218105218437,13517.372640893667,12805.822365189137,13169.639068351658,12131.441744669944,13775.358401242996,12976.251847390173,12781.704554499682,13050.811774765512,12622.752205152632,12125.414752953842,12744.74604337167,12689.99500926774,12255.29396755187,13227.799296393028,12182.033074064144,13075.23956675144,12450.054744071243,13124.392512107488,12901.224304158968,12563.516876106802,13686.0782674625
-41.0,316,13928.203786789534,14111.0522147253,15255.362631740914,14835.003862977066,15083.961981981936,14572.116600525213,14073.214175562209,14509.961683605045,14240.009599492869,14107.181998546825,12538.845489000363,13183.570558116968,13529.321824723122,13181.358527434924,13958.623512084638,13110.858279187523,12753.940116749942,12576.932353389322,12988.467352508653,12975.081527936636,12640.96960928384,13149.037012897055,13271.571169949031,12951.68585961251,13700.139233898008,13863.811274884178,13336.289499141474,12769.432576205752,12673.389211075511,13093.111455470624,12796.354729388811,13218.72880613916,13015.665447478264,12513.22124064452,13284.69121579598,13165.866370495072,13330.49071106426,14096.58434459878,12263.65665647947,12560.773817545409,13254.351412341828,12863.395416323736,12927.797553373595,13386.635460555344,13151.432403407543,12056.02868625988,13570.001759980416,12451.461035872882,11988.64365277238,12287.944932577551,12691.53835258924,12324.764511095898,13014.072246051364,12532.689918028744,12660.237080876745,12907.216633124252,12279.892653650477,12175.930613625153,12516.203563355077,12664.064305083542,12928.311582619184,12428.233849630486,12820.929491855004
-40.0,316,13186.68310971987,14185.148545867263,15247.706017498987,15476.851614702038,14531.108292009974,15431.517619549408,14683.035635366195,14740.581032772272,14837.551226225767,13641.853707321252,13106.572078672818,13701.752697706976,13718.087450263944,13658.59704651672,13307.294117048476,12206.419608115724,13498.5933441384,13964.333623546408,13599.882940328818,14809.485262866096,13622.267839229098,13672.765093482523,14213.945134056314,13282.32021393996,12909.095045975491,14134.869161159728,13490.306489174774,13000.784865078178,13497.52974252026,13118.654389771174,12689.962903420092,13037.506853375438,12718.450425982055,13191.58467234358,12427.704218165109,13264.378737145416,12613.596854978356,13007.352718543169,13143.02710502004,13173.188724086363,12650.767075229604,12849.013122079545,13438.07603250476,12874.033664291394,13328.13008015807,13545.46434700326,12961.769646617797,13492.455815884032,12655.080072142517,11707.740018403176,12418.534893616928,12748.34572203834,13513.552651874948,12748.226110308762,13768.309874006296,13127.363289632309,12322.383019785708,12623.47484972632,13569.382452008114,13024.428471590682,12710.433285600117,12759.613464617876,13341.24683921274
-39.0,316,13589.198932988797,14537.002319417616,14254.679397919674,14945.407980718846,15218.920074806489,13988.639041425846,14458.756836793647,15285.101831911585,13913.200564474972,14482.544177196847,13530.918735787933,12998.667668327256,13472.761642441696,12896.948687509665,13356.173728728363,13227.1302136156,12843.240857300898,13442.191513428766,13459.815688793162,13027.27953001822,13303.20457718575,13678.721282663042,13346.919973066158,12864.647594154732,13146.960225261371,13718.62626466426,12904.571709958778,12505.725213790609,12025.507685234114,12592.446554456186,12888.555307201332,12567.896183527824,12858.57574396188,13001.419540026556,13862.38166492991,13638.9159212883,12636.926478176609,13584.917242225618,13581.841251201477,12839.397814299187,12745.059221395191,13374.382507705162,12229.715807271969,13342.97616932837,12294.709820412108,11878.388827259434,13429.145506987425,13251.09584314878,12250.342840726154,12811.073855793187,13461.160349740268,12555.343602819485,12471.349309861673,13294.299631754491,13359.484928904569,13369.411124364618,12308.367727546822,13236.529143604625,13077.078000187526,12609.764219209415,12796.682495213932,12171.13400646896,12565.61518130128
-38.0,316,13206.412281615532,13291.522273228406,14736.26544943976,14471.009846374596,14713.346802273012,14305.37077655315,15105.518389245037,14702.830316282938,14572.576201815087,14554.763852409593,13488.952054842226,13680.754000067696,13379.542438426774,13432.030684666346,13642.130201092588,13551.516068220852,13032.859067099933,12997.686520265495,13556.97676085899,13164.358022898556,12926.513436705796,13028.614664791952,12842.869116807671,13038.220825041057,12706.567317309238,12872.35163089032,14079.90861670921,13146.800948878532,12839.433133091356,12840.740055564816,11914.50833594921,12179.552134053263,12376.115649602469,12980.769538335684,12348.370983484969,11895.833075443865,12498.497476095195,12867.607588112289,13186.316757483004,12719.581947403309,13579.201655380695,12519.752087611854,12664.80252780984,13283.631609622378,12864.468116683936,12582.863706771095,13435.671422317762,13208.163477476235,12662.152541286545,13029.088390746929,12436.448276438749,12535.44600240984,12772.415691429967,13150.3173768428,12883.197060920062,13504.692853209945,12429.10273424393,12502.570581311204,13064.170325644647,12925.474227989034,13105.375079199326,12492.18282015789,12524.56871928183
-37.0,316,13077.917085600611,13622.840855916911,14602.103061986236,13175.773443697875,14836.157541262492,14206.175761276383,15105.960387802488,14952.553533779315,14644.014943496712,14912.90973405488,13674.604093910806,13300.9178160727,13681.320695305967,13338.217727336058,13292.528194612682,13073.38218536542,13085.317029402358,13393.459173282616,13252.80541549293,12329.604421598102,13302.509357276533,14027.659882205,13115.95558649658,13668.701522657548,13627.82471415222,14035.3642663978,12956.55469858945,12973.841654151754,12193.032394917434,13170.610829262674,12724.057589400683,13046.769019528492,12841.8143049118,12621.97732862699,13029.291013117154,13299.090252689371,12725.8636991461,13312.167739958466,13304.404333215823,12463.651978995464,12817.18449970032,13211.58583919745,13057.014794862502,12481.36389950605,12764.862437336396,12953.281477818344,13826.937769023074,13175.195119511996,12504.183455665934,13441.746260206077,12609.907585349833,12484.865259982438,12694.648638050729,12935.265055472795,13724.196657534916,13545.183044412704,12135.503785855044,13038.893727461098,12527.87969415019,12655.065039249805,12242.954501124888,12647.081748432129,12670.57932918814
-36.0,316,13262.608849935092,13079.173651305518,13681.56886140056,13764.989362289289,14724.306346187834,13615.708825219665,14096.063834759903,15890.859191372449,14943.418164452798,14496.0484696272,13510.599364083362,13914.141679611126,12945.614485332406,12354.285406301276,12810.44292746174,12526.9522518128,12124.112768708306,12980.159528831397,12942.285938962565,13216.946506477832,12727.017654749436,13350.517014067136,13453.840577190964,12755.443044623826,12458.46526268741,13300.198354121694,12863.850711052935,13326.979448883823,13723.380176049366,12897.12130571627,13294.433886761915,13097.115613330074,13084.840362229652,12943.472274509671,12230.554491776962,13029.6707620071,12877.36975075092,12638.06336860836,13451.770051577954,12851.15976171031,12763.136505425537,13935.150712607136,12866.855838071211,13369.319297975517,12871.27077299467,12229.667037062289,11962.864158027767,12818.05480903362,12575.160163607992,11903.753617015836,12102.854872378352,12799.576610919225,13103.281151320116,13796.973610122215,12920.657328709554,12611.540795439649,13017.47708130236,13353.110522363066,12860.489255863522,12845.472967454138,12840.912526082562,13363.266988174422,13101.730053741076
