Power_Level,Angle,Beam_0,Beam_1,Beam_2,Beam_3,Beam_4,Beam_5,Beam_6,Beam_7,Beam_8,Beam_9,Beam_10,Beam_11,Beam_12,Beam_13,Beam_14,Beam_15,Beam_16,Beam_17,Beam_18,Beam_19,Beam_20,Beam_21,Beam_22,Beam_23,Beam_24,Beam_25,Beam_26,Beam_27,Beam_28,Beam_29,Beam_30,Beam_31,Beam_32,Beam_33,Beam_34,Beam_35,Beam_36,Beam_37,Beam_38,Beam_39,Beam_40,Beam_41,Beam_42,Beam_43,Beam_44,Beam_45,Beam_46,Beam_47,Beam_48,Beam_49,Beam_50,Beam_51,Beam_52,Beam_53,Beam_54,Beam_55,Beam_56,Beam_57,Beam_58,Beam_59,Beam_60,Beam_61,Beam_62
800.0,-35.0,0.08689062388483311,0.07403740756320921,0.12694408987595174,0.14932381696289135,0.19875108501097166,0.18558259831300192,0.22101859911440583,0.365384620447198,0.2865063425809969,0.29948043002308733,0.24120604534420545,0.1584630569548873,0.08970440815253762,0.066693938779082,0.04720339957340905,0.05329458732042865,0.09565843703361417,0.11713176706925396,0.07639705016575454,0.10423840440510479,0.10435191869280928,0.10536222920531602,0.1076274945038357,0.058398062938432464,0.0501677294436264,0.07891392953058239,0.13052966607628919,0.09195390675278749,0.15303884578287918,0.23829976677750642,0.30311456164995865,0.4192987632665334,0.5214292419914786,0.6127939988227072,0.7104852629568377,0.656282235599247,0.5428817179455614,0.4282600758515456,0.2838672238463662,0.20440027992994408,0.1419961050498962,0.13777750116905846,0.06405217720288206,0.08071147896762282,0.06337895834639756,0.06151305382293702,0.07182791738723719,0.07801148983863004,0.058466554117793064,0.04381511842243742,0.05101991467693475,0.016801066962112966,0.04585435304289133,0.07759877798582908,0.09503886151037749,0.06234803379912382,0.07665590903796429,0.04990600371791975,0.1011659629471229,0.03003200397723872,0.08569948746172543,0.05435992306958817,0.04710348156192225
800.0,-34.0,0.09973746966603217,0.06788161768319194,0.09690097263738973,0.10062413308489923,0.18294566221882932,0.17826174498602773,0.21152630479774773,0.3183702928397185,0.25685486748357883,0.32613297646350264,0.2562707965206692,0.19329781764456236,0.12324427381482717,0.08578099332074203,0.07966971404050266,0.09214754249174717,0.14020696759135226,0.12125620653922056,0.1282961479523582,0.1279202025948557,0.1341203245890694,0.13270794100591457,0.13443456994285047,0.08239148016739889,0.07435691411858047,0.09052038202648265,0.08399895176754756,0.10051059815099259,0.13476832827227586,0.2840931851390618,0.2802101814057604,0.4484612328682934,0.5240915913580678,0.6330537312522313,0.6575345850236266,0.6550170354678831,0.5748065673588394,0.4332473777718843,0.32441377420049144,0.18580197896400935,0.1477561081472798,0.083948946293184,0.05369812656891597,0.09861309535282842,0.07706035450766191,0.06853515511535069,0.07016106765176477,0.07880920584554522,0.055104255000722906,0.06541367657795172,0.052134270572765734,0.03935749141631743,0.06953159141252153,0.059591117017119326,0.06197055390260772,0.06011549142517775,0.0783629101790254,0.05493283957211954,0.08756864835665819,0.04453070586869238,0.06874984213218822,0.06994438312879116,0.048127356194946326
800.0,-33.0,0.11359717696886894,0.0810043347688734,0.07058145615321339,0.06969530412310412,0.11643188462243466,0.1224986640341838,0.17517353484228837,0.325348856804132,0.23161963947559552,0.29454821611126875,0.2752528758446667,0.2498514553937533,0.12440735703229137,0.14158167249119746,0.08137070022895418,0.14211693958125826,0.17073470391471252,0.19593220429349645,0.2027636229511044,0.17200951305542073,0.18284441796040976,0.13203423460002928,0.1353161216822706,0.1161994350372941,0.08031851609804062,0.07270346609675804,0.0763987889818486,0.11077818755167668,0.17346144319304613,0.2053237752094314,0.28422049229473284,0.36942313464950277,0.5107491578638964,0.5741296514110271,0.6133603564094211,0.5649610648174163,0.511608982181808,0.3773884428862593,0.27578492839009744,0.16772329664327776,0.13819973097067997,0.09598476331243565,0.07669129962419605,0.09670597760142968,0.12287561679843322,0.050670493586384945,0.07737906998654272,0.06115342035874664,0.07121236671882905,0.08055576358509559,0.07477250777787513,0.05353062225953719,0.05960269987042418,0.08287200132860356,0.04249385646075122,0.06405813589361563,0.05652687129817717,0.11455580067740717,0.06827159008726043,0.0231458993767712,0.06303321937033848,0.059921104752640654,0.052272286574163544
800.0,-32.0,0.09838055004403835,0.07500314063903754,0.09711958075577265,0.056546285937974006,0.10102230619490303,0.1207130700181036,0.15322915064243633,0.26169173813587876,0.18427453131428514,0.2605693522243881,0.30758698314056704,0.25577041384309507,0.16196464091650256,0.1511377996279267,0.13489799727433655,0.16917777473701046,0.19098176863819505,0.2286190127298171,0.2294888203945827,0.23512487535648358,0.22805069610797912,0.17359648407500408,0.14108168849774616,0.08789275726140224,0.11319125928738719,0.08267759465310363,0.06718018600939107,0.07926469530094049,0.1364366310107002,0.22412525989147153,0.213508569436848,0.2818990970039475,0.3879277242839291,0.41947287065187877,0.451099515293633,0.43394381397909587,0.380714275117105,0.3102414430910624,0.234718899728585,0.1633832370004486,0.10532062247822564,0.06739672040940933,0.07328087431357186,0.10290164339849732,0.05338702587787285,0.0760044094645287,0.08585322171487826,0.06359342402995394,0.05187407753830099,0.06991290596693817,0.05680623285346438,0.06594036032024521,0.07571596504558269,0.07136996326766708,0.08221384257432056,0.1077114736182807,0.03930596018100624,0.0684586342476094,0.06793973592255448,0.08586263354021104,0.05517498485213219,0.059872360412162005,0.042486113781796876
800.0,-31.0,0.05972782435263639,0.07321925923526704,0.10280505437904146,0.07850220147971786,0.11210280084100945,0.11443914674466163,0.16176684377278944,0.23200587679608134,0.18172592357317857,0.25436055939531205,0.3155286877101591,0.28238076944194823,0.2021042092393155,0.20105388785017075,0.18560451357594263,0.19883109087944684,0.23589990048805826,0.272630121928167,0.3069009417979019,0.27731444972397407,0.2297862788334288,0.2040858006533438,0.18436672174468008,0.13457137934156693,0.10142750658755159,0.09805974749991737,0.05974807039087252,0.0954583889093228,0.08482448115169897,0.1708103139293178,0.17688665630555997,0.19738466345852174,0.24315157664268572,0.2756367496398321,0.30808093381103124,0.2804421547488561,0.26661293496815264,0.20282537441640475,0.1718684880553214,0.1027367024088318,0.10257154514024622,0.09147023472804444,0.09908831997184958,0.08184061794842397,0.06058370479490366,0.06692352891674057,0.07762341832118204,0.050630152779816216,0.04265748653223862,0.07634826679560108,0.05957876448971744,0.07433132564799952,0.036048482433764344,0.0631160401428071,0.044695346859064754,0.07884352858448283,0.06139334491756998,0.06728464582522722,0.0688445898343945,0.054678025950826964,0.060223272496964415,0.0650279077646331,0.05090328688225498
800.0,-30.0,0.0915885580246203,0.08530019415753949,0.08959627219251913,0.09175249455025754,0.10444484530106168,0.08529437451486431,0.10746354937503658,0.16555215495150882,0.13247099802395587,0.20480308682068854,0.28450521681622487,0.26049578388340466,0.278181519821581,0.18847045515813632,0.2516930845323886,0.23785634999517996,0.2921792216601242,0.3180926123731733,0.3315305857096953,0.3217803124331438,0.29030981523503785,0.21645752461847062,0.16774510161494832,0.14261716528870802,0.11981787699155685,0.07999088135245112,0.09165822473860916,0.0829875516922725,0.08695800392005948,0.13775365906734371,0.12445696275206321,0.12590063104651686,0.15112820227277804,0.1679100827713545,0.22644961409792058,0.19399071626935616,0.18002954731886917,0.15452834022556028,0.1277813156414627,0.05827675114630615,0.11140282004550403,0.07628927710431085,0.06674988453364329,0.08533257813078796,0.06158428017493939,0.07511946515598428,0.08141397696994904,0.06963398363697072,0.054883591808412124,0.06728093295754291,0.06436408364486913,0.05790435613428847,0.04477675461114182,0.07549493560442058,0.04165210708222703,0.07921702204890554,0.03174547675902119,0.06923304068354504,0.06306882684249328,0.07810866484746284,0.08013412747906559,0.05407294766611808,0.06460907994334339
800.0,-29.0,0.06513836425893371,0.07172715363265227,0.10441178648713753,0.07191781173115655,0.08230322242094543,0.0780272693955539,0.07672547902921596,0.12867101947310072,0.09749174339833613,0.2110430453293105,0.2568160027535124,0.29197525596420243,0.28981206127996195,0.23584633167279861,0.278314765249486,0.2650668259316791,0.3378826024617262,0.34150080377686454,0.3710899798999843,0.2961770346618715,0.2759724536381191,0.2108459465362787,0.15820470926353888,0.13233643371469422,0.11540247798678835,0.13056050114543963,0.075426216751686,0.07449879517757664,0.07313423545598198,0.13264271895483873,0.09080713583767899,0.11837166328516646,0.0910854891322688,0.1002656911890466,0.12949630408228763,0.1530161127841211,0.13547392501253663,0.10876243947454685,0.10984519094230155,0.06566801981439119,0.07877685874182028,0.09111920471695914,0.08313125425618843,0.07889304619592075,0.07875202142532067,0.06269730695366141,0.03351325526352608,0.05917123355933521,0.09587295722172355,0.08595919222300248,0.08585854589194727,0.07534131475543802,0.05632973073948083,0.04548222760476693,0.05927812575766601,0.08689392563882008,0.04189809087945879,0.06671377337617868,0.059857734102951254,0.060510293934495134,0.07583190448895086,0.04625112819960805,0.06113737270613442
800.0,-28.0,0.07588031173893044,0.09745560150730088,0.09016799420052105,0.07692583902228331,0.0858814507814858,0.1153847422187425,0.08442375019849176,0.11434049351980398,0.06330934607961194,0.15450386330342541,0.23155816727498632,0.23653641271558115,0.3055714153077168,0.24457667821666187,0.3191534484962775,0.27574853336625404,0.3439056211750856,0.27195022444429484,0.29084625232900996,0.2703415846859614,0.22960415399870948,0.203657410100909,0.14727614876461514,0.12638693829644304,0.11619555335203861,0.09377951827373554,0.112464949772963,0.04138935463834188,0.06495121294093475,0.09215523804479328,0.08388730537222384,0.08096582999678109,0.07483918935841717,0.06653405306900395,0.1357044308943264,0.13489592671693165,0.10264365023085581,0.0952958243526294,0.10808752021723184,0.04889558806042488,0.049221415569677976,0.06686228251796293,0.058349536683597866,0.08973547777730163,0.052794592644480075,0.053881834431645376,0.03420006278117099,0.0949894959058235,0.05473952873609544,0.05830836501692852,0.08219545390130066,0.05646374065537253,0.07038130190066336,0.06380857979464846,0.05292848908409561,0.06823068291693576,0.03755873322607268,0.049229802549555446,0.07043134618165199,0.04724116268156137,0.10209166526340589,0.03146837904785015,0.06552349976210332
800.0,-27.0,0.1649428233221386,0.17479043700087654,0.1781383366298204,0.147814967223827,0.1370149378185698,0.17811356548976967,0.13969112774647935,0.13907317972217983,0.14709109576451973,0.23065891077924888,0.3752774680244134,0.41686127122164923,0.5792693559526484,0.553350543984982,0.5136442395152797,0.4463851756400999,0.44081657523009465,0.3387434829147985,0.31125616443715975,0.27383340494360264,0.2861454021289683,0.2378513763545548,0.2219762748112539,0.19732247783335596,0.18576547574601265,0.1870971334784192,0.19021968905510597,0.16990366467891913,0.17821103850001044,0.21886742030663148,0.13042060642940267,0.15710133129928439,0.15197217466991184,0.15842450225247856,0.17264067684291814,0.19110661031257922,0.1616929887730322,0.16233177185644,0.21800425982650673,0.12225667447801086,0.14105502575318737,0.14394791212508284,0.17731058088642868,0.16215988153721508,0.13923266520613808,0.1711302201578246,0.1267774382081469,0.105091758056955,0.1546080965550128,0.13978092858280997,0.14933165844128354,0.17246475401687825,0.14075029383114845,0.15228041756552538,0.18820243290314903,0.1344420560110195,0.10123340576707404,0.1001541100791217,0.14574164244719748,0.15668454742245919,0.15589585938576675,0.1449795761400653,0.1417370948153839
800.0,-26.0,0.13026984322300583,0.14732708064991673,0.16039900821829492,0.17113422781176113,0.1301515216203448,0.1277079403520109,0.14050814684693005,0.1327374624072489,0.10783568185279005,0.13107658039315095,0.21737139847819434,0.2610522162206255,0.44607420369054707,0.4387731909928614,0.38730117497382,0.40967984615955644,0.46718411107335023,0.3370882299563077,0.25253739254092233,0.21142755702832425,0.21097792905303236,0.20465885788753,0.18802543641877328,0.15112711045537902,0.11518131141841134,0.16289329356546187,0.1380234030579237,0.10326104503885547,0.12523651337965006,0.12372503835479845,0.12033086908741189,0.1058891807183547,0.13515482225239506,0.1633782797327873,0.1397429290315892,0.16817276164148348,0.16983771046492108,0.14652074011702879,0.16197206902457184,0.15042079828437127,0.08083661601757992,0.1239523820656372,0.11265314620047662,0.13621926012073035,0.12534222380450286,0.16565049060993062,0.11696006439302051,0.0908562110507836,0.12089142528144166,0.12193144110867908,0.12043901473126092,0.13071215840030914,0.10447123183740542,0.15172568671681125,0.13835088475772908,0.14534548913800177,0.13247767214319922,0.10378054386249691,0.1239628227726341,0.1311472981154067,0.11278642159728201,0.15092354829501994,0.18186241889106822
800.0,-25.0,0.1286908900237327,0.15550885598608963,0.1407502570404311,0.1302594675104684,0.13743189626396246,0.14019483162599858,0.1370695618670046,0.1567689979463654,0.11111565445536434,0.1022515854953587,0.19719500103352106,0.20134909407368537,0.3252240266935055,0.37254394499826005,0.37889778231366655,0.42598282886547423,0.3771642009433603,0.350784563673244,0.22499784035095766,0.1437516718947426,0.169968512852654,0.14474642269650695,0.163384441461702,0.14254108600986085,0.13758856902653704,0.12419935193151709,0.11153556367553254,0.12770629315501109,0.13287736500860073,0.09717255749438837,0.10733238944510927,0.12864797453377108,0.0896611986503681,0.12758776477930547,0.14385688455473197,0.16172315444225327,0.14566232350416958,0.11318091398410851,0.15858559229397604,0.08598009306101902,0.08836508197063543,0.09762572465262886,0.11299408778243082,0.11225176538509471,0.14391848316034628,0.10788698437484742,0.12255547870864458,0.11045885645464977,0.12173953192533044,0.12149404667580499,0.09620614195961613,0.11545619246487025,0.10987746080578459,0.14330988814841966,0.12316834323654476,0.13172100282932095,0.09843085533852614,0.08223157132497387,0.10850218641563948,0.09030617339721698,0.12840087299167885,0.1295084500268956,0.14947773221170307
800.0,-24.0,0.11136020643180486,0.12415016591892576,0.14219040468013353,0.1282100321256485,0.1349512219620678,0.14521826293166143,0.098321103654069,0.10770323518340881,0.1364800406899327,0.11276621106344156,0.12082650515458698,0.12666392171494642,0.27823388568428775,0.29576901692041124,0.29303215362702817,0.3926814470963924,0.3864662226826834,0.40496726151291523,0.26277461036029026,0.15831609229274432,0.11903907539307448,0.11116028692843216,0.14673733392789076,0.15297173183070478,0.09564814695818408,0.0901853709413471,0.12064940967062657,0.10907905037212784,0.14528386597283377,0.08529663283228804,0.09831802510969927,0.11354695876117092,0.13464864035060775,0.09838812228817091,0.13720231118656462,0.15044356348090054,0.07186053263336627,0.124864755060395,0.15114691313241563,0.11332919356863143,0.11822537239991637,0.0975155623858033,0.11306494902015171,0.0985533951495907,0.15376986935387413,0.12587395421706946,0.09636343961073736,0.0963705771605003,0.11747107674030702,0.057691721049235485,0.08773751733016535,0.08929252686332861,0.0922895800316242,0.09378758359776507,0.09258383047560752,0.14740826472443447,0.09467777574058217,0.08238523736364504,0.10001572612531644,0.08876807459027278,0.07502022872853088,0.09450626599751906,0.10807816382275179
800.0,-23.0,0.1055253676402746,0.13899343909558015,0.13077521087198354,0.11238151088006097,0.13613208698367418,0.11089505852239981,0.10046495263080996,0.10122907068232656,0.11003398188429264,0.12690253861715528,0.1190122496848872,0.11342988756872122,0.2081798323576139,0.2624942714279639,0.23566485572610343,0.38370119092624605,0.3871937705294718,0.4455974453929067,0.27283881775209473,0.18101810783815822,0.12149102305698804,0.10336117328864762,0.14862236392013892,0.1361879913537696,0.10672550871361111,0.09899814714015924,0.1068797075345566,0.11806550214731956,0.1282321853404302,0.10111363326636107,0.08894927659171,0.11724072241700911,0.09775946501631615,0.12738663137005055,0.09156833109199573,0.16823501637656768,0.07436565923914495,0.06881332510741502,0.11480871092078965,0.1022574138165979,0.1188104787251533,0.12808090540894349,0.0847425543108651,0.10794222912360932,0.14535519714582273,0.10682026277842704,0.0911475280453684,0.08084022083744716,0.1312394933779104,0.07260579261418129,0.12481129055575259,0.08159603896023014,0.10211980730142702,0.07566792964908346,0.10469648454386128,0.08914924284185884,0.05100671847214881,0.08984446633075277,0.07673973711528721,0.1138186494966868,0.09372984208753615,0.08749018623561884,0.09212174603923244
