-45.0,56,13034.51995125096,13689.18305182894,12346.266361833555,12937.60932352054,13017.983260290166,13580.919434050777,12852.956030381294,12889.944280421058,13565.86872144217,11980.945553059842,13052.34755225834,12544.911323353494,12551.233610853464,13350.318473595513,12270.957724428425,12188.163043796498,12589.02391957394,12769.746862214772,12200.214237968785,12489.699496342955,12639.928536663983,13134.637915355132,12627.471091697344,12400.009765759636,12007.800236384064,12835.953336908133,12717.406727467876,12182.264319066417,12942.752130365086,12492.939581209628,12433.730370335372,12310.295072408591,12539.887622946071,12219.954057942825,12542.508533138409,12894.80751357365,12449.44886492419,12523.4640379678,12337.837656628486,11991.013508148626,12254.824944220343,12078.43613434359,11863.707675799076,12865.185322418212,12965.601822087392,12132.870217516269,12051.9988653647,11759.246478818382,11689.833372269097,12860.875593570763,12310.717732729205,12987.21377568704,12251.394326682846,12802.597270792092,12059.398589972938,12418.563614553086,12359.35427598137,11676.474994773143,12340.744998768248,12407.645385744469,12266.165664706416,12403.00860635352,12758.24396308857
-45.0,316,12015.782658033164,14988.401440358966,14524.747447656377,14914.419699744709,14176.635056069412,15011.732058592926,13714.637057510015,12637.733494804565,12198.57163821536,12765.254677152134,12606.244430535651,12873.327343398703,11863.279131263049,12321.166547979608,12880.591433960612,12873.894290829146,12392.645663291922,12997.17077599105,12666.393252671302,12696.61389863908,13131.717724204062,12911.02067631268,13123.746092921969,12861.930382630311,12308.506263079224,13893.178901685558,11691.848686505928,13147.761481275076,12549.17617949249,12045.861592327048,11817.930012511006,12265.910056550088,12534.221697567564,12318.74901211832,12138.10730442659,12107.45746262532,12945.775500191436,12805.356289084511,13032.558974136398,12632.34176813226,12981.250333949887,12779.106255332395,12909.887531238604,12257.409778986605,12027.85157947608,12557.56556578564,12693.925293577258,12513.434745681385,11782.540079839053,11809.339511579765,12530.969416814294,12426.746804644588,12011.710085085397,12287.786085974583,12902.377443143869,13045.297816965736,11922.624369148594,12165.257126808125,11792.145881559136,12214.20232049099,12370.38746421782,12417.393458524864,12080.541430542153
-45.0,1778,13149.938652739838,68434.8432277263,73605.73283370156,72682.66576417748,47877.75633743584,51391.11381429041,23339.06518197952,15684.486473062783,13956.811597316197,12912.542290612131,16492.74649588071,16914.62177147209,14441.248157152177,12812.284258626709,18384.94253930384,17684.182918012724,15754.452709975363,17569.194328829046,21249.602550659936,14033.882863012772,14023.208619314972,13798.378485092368,15386.757005125097,12586.965089140913,15183.86052463829,12386.334346643584,13231.436660452766,18426.338022937347,15881.974409854116,13966.791747032728,13465.753458551062,16675.08967076923,13449.87836777371,14531.291895093264,12704.992153970034,14816.35382236672,18712.3651633343,12674.093601871273,14525.788772789729,13559.80495689312,13452.572296406048,19435.19585787164,12637.588267858144,12774.37299283136,19690.99472754055,15626.961904126858,11830.11304955668,13054.091386911416,13547.371688323175,13656.44230242593,14454.916808153768,13172.619971063286,13064.75326015905,15699.481651491216,13503.58864055073,15081.003302640347,14103.00786886322,14096.043508896111,13574.51697517169,13137.661228942805,16597.348518418683,16441.11214628289,13787.672746198252
-45.0,10000,22961.1847968306,1578935.9207286253,1718782.3152898594,1679592.378768232,1009087.0154339834,1098754.576548715,299420.75927845587,87912.53350980335,55915.340105444586,13394.57584943088,116918.807187916,139514.91240574382,51954.57040722708,22243.955224075624,180142.98420466064,157437.94965533237,106719.2486088573,160717.02790147264,230860.36001270692,34647.34028906174,49094.06932496573,21158.35270116717,76094.81234403633,18750.223833759545,93089.59711317396,28338.681621457297,16542.059896334755,160364.5826772085,82464.73195439215,45433.1066751469,21591.154455881944,101855.8518158174,61931.30700829562,48295.9691715193,35935.94845218014,75639.90094122995,197797.9014377528,18470.916689199705,66357.1616215735,62457.295858104655,29108.33797019393,203706.2982748389,20523.23492791075,20097.628429200005,189315.14581184668,85767.09738531164,18727.06077565639,34094.212620415696,59905.32586038763,48606.7407888796,49293.64291739684,26189.52744902773,32873.747685720096,94145.7608216675,15783.66473081457,63043.06781428109,57944.51494862812,60634.816672473215,23731.086598744834,51505.48580299796,104565.012232994,131538.12074797525,38641.70837299494
-44.0,56,13726.349040472658,13193.535580808206,14094.89252559187,14210.314781424611,12877.100587542654,13447.397998094517,11724.812841553696,13447.83593101156,13186.815121660078,12820.131318003689,13104.901772306826,13838.269509896989,13362.022745631377,12768.957390387985,13341.755713697774,12899.946122463576,12867.316106166529,12630.565525225971,13202.997908477264,13347.867500731196,12366.4641385342,12920.236972837069,12314.146033957168,12358.573066132074,13363.895642910496,13119.481420365037,12726.499435593349,12780.237213228917,12430.653697474125,12703.924059219891,12622.974969667544,12636.865568328903,13165.94651512476,12964.44267330398,12937.327765282156,13020.991200662618,13245.46035034202,12843.98892720497,13068.834890448905,12608.43936664842,11681.342315233938,12830.75384445627,12651.46137214511,12771.92767077376,13375.902659063531,13449.60804694512,12868.01335427586,12681.103293993465,12320.027963291668,12169.62956729668,12836.869953652957,12166.648891911074,12544.32084874116,11827.929789561387,12716.671033628936,12261.658789456866,11809.759060071963,12953.63874320298,12405.189222951236,12954.887036676137,12814.7098401903,12421.099802464218,12457.138180617423
-44.0,316,12851.82443618356,15319.135129118937,15671.854453190112,15485.955417272751,14814.120854358263,14346.725223733814,13374.895571188026,13001.640271486796,13668.332076502693,12429.50070621648,12990.04922673092,13834.693643733011,14236.34840458406,12792.17476899075,12884.195320153733,13445.518890010648,12706.209540235068,13560.845256857076,13726.069168887854,12020.170448998604,12699.959821507746,13365.592558466944,13989.532449251948,12913.2189988738,13606.193847073822,12796.306002473766,13369.066522500796,13376.419872153325,12753.022628419683,13233.757511730344,13094.073500646657,12423.268457042202,13304.978956147805,12728.28029954818,12734.680019392206,13706.388743110696,12123.75184289044,12628.478646450254,13611.900361481486,12978.498727737677,12383.840460241934,12521.823685490876,12059.032917598704,13178.546950858989,13360.943682740455,12455.546414349526,12631.280522542133,12777.977711991494,13020.998294396144,12875.126343569644,12317.802848949455,12928.99403971895,12352.450027919433,12309.801976880968,12153.53088165476,12305.049162542971,12272.572015842114,12453.939586423548,12067.608485750592,12777.033321333847,12696.307266172083,12766.7987159699,12689.703921612248
-44.0,1778,13876.709691660297,56731.20517836562,68488.67898652599,71842.14421648899,52454.4965090187,56004.24070641429,29298.9427873596,18421.42697835054,16808.64613297792,13195.7472786841,15466.305070245086,17128.638220974746,14469.64690247735,13482.394911738347,17576.209452152725,16128.334141208685,15198.678523122948,18009.70098864637,20065.32946470102,13532.613914461665,14438.445971427758,13556.697742687937,15716.973378064487,13526.31588815001,16227.701114602858,13817.576308273015,13750.660344926617,18506.917011881287,14766.02237096574,14763.010904633638,12600.374639441132,14555.696077105731,13674.538342743695,14893.478377729556,13304.424434295745,14666.679453251523,17676.327922303946,13450.276681614869,14897.318558449397,14224.701337914325,12728.849369066656,18844.47577697945,13152.919883237366,12319.497913526997,17544.423940371402,14237.102127626567,12645.333277167814,13979.41314043118,13447.77363997577,14238.42223077352,13599.200585968558,12577.681535469444,13969.570767267058,15455.829848366566,13616.823814991,14317.193029521148,13767.89870408962,13985.468931657517,12714.142206069584,15315.650642345863,15138.02572795541,15840.5316638627,13371.075009696697
-44.0,10000,14894.339703764475,1301474.185859338,1602363.3718590608,1608433.1647730144,1090622.3300259456,1258453.349339143,444369.2302203184,174192.0055308086,109208.8899057933,17656.280737075067,83718.54538129986,111115.82481488984,61157.588893292384,23451.899604813218,163254.97829605322,130257.16653920164,89902.3268082233,138459.2653110337,216266.8277139965,50011.08008643143,66505.77222694094,27320.37785754636,65442.06386414416,22608.477138376733,98743.65650128404,30392.869374846203,20268.26431085244,162160.34439874603,74171.22040055011,51057.527572036895,14642.711506492822,84335.79168002114,45583.99950746327,59720.67483817048,36690.9410009825,62924.26628046107,148672.55850633216,15831.306162879171,69613.69877800724,64106.42803447365,19012.50788872681,193998.37801075907,22923.472576774147,16749.51308702524,141295.36963191564,82614.43409488272,13710.079441360518,64562.76952838889,47279.0046915154,33534.744380455035,42348.17583501364,24279.38310341107,39097.40905806109,73302.31507722172,21783.75541543898,68154.80130472436,46868.24890508706,52522.16250943173,20439.537638584712,55177.6820165417,83243.32949004474,103543.52619335108,30702.88955266482
-43.0,56,13301.440598200636,13751.883889341232,13357.75335585805,13506.956951881057,14215.751158950285,13181.171592660128,12226.841481952451,12605.21066337417,12904.422036833392,13656.252250554324,12791.635201105231,13269.16616500614,12660.276722095785,12563.175843152552,13369.600611102886,13220.80092258572,13391.446652134422,13779.676271437344,12867.387921398253,12500.199231288325,12891.368216338898,14445.196281315468,12382.481026323294,12770.516506721506,12920.9908108313,12942.475449154688,13237.884332680622,11956.95417317896,12742.122767815188,13043.68642835209,13091.550729954008,13183.966407367132,12891.851547126287,13408.505133261358,12762.831603817163,13649.161419915,12837.052012721477,13297.704959754785,13451.80589385643,13023.852267899769,12871.315813401829,13107.112101019897,12982.335855212454,12382.1457696393,12996.018647583953,12417.921874656353,12619.610497790773,12788.033356125936,12511.55873741306,12380.686973986472,13020.357816929802,12404.816126087424,13088.060915592794,13003.91993506372,12475.673621742915,13199.4111610559,12275.239711439794,12335.804062393614,12862.988142519156,13135.435950160016,12679.461181030849,12340.069130049587,13240.320955811698
-43.0,316,13324.092948338242,15095.420118648932,14520.711417585962,15134.364510763471,14539.869978916602,15571.307872807289,13766.129325977165,13459.084294921537,13595.227714730694,13776.04875873277,12987.898873530305,12885.766190911398,11971.949488139906,13052.69052974257,12928.813817630182,12792.865885832807,12488.172063572092,13625.740902216912,12596.930414472776,13441.308142258236,13120.312696513556,13117.586137271464,14103.065325424035,13078.836621174314,13486.166930243957,12980.864189747692,13167.348169504108,13270.7741115505,13589.133649337997,12772.329699706355,13575.91920725198,12984.021241177305,12980.614108660457,12858.283755409311,12000.239989250009,13031.59743951172,13092.048479669036,13038.37796804294,12129.851375202265,13170.477212179572,13638.073385776996,12894.800728546825,13002.651576465028,13068.020561526871,13172.9067938037,12213.35098719419,12960.782682728852,12911.890818504457,12695.113726506688,13201.860708962737,12488.8510066187,12714.006857419285,12261.410417448553,12866.900107782218,13240.99643556844,12359.535822022634,12062.016832943997,12794.175128502611,13439.503319879585,13438.051986701705,13172.510358250069,12045.382531802825,11749.660232778786
