,Angle,Power_Level,Beam_0,Beam_1,Beam_2,Beam_3,Beam_4,Beam_5,Beam_6,Beam_7,Beam_8,Beam_9,Beam_10,Beam_11,Beam_12,Beam_13,Beam_14,Beam_15,Beam_16,Beam_17,Beam_18,Beam_19,Beam_20,Beam_21,Beam_22,Beam_23,Beam_24,Beam_25,Beam_26,Beam_27,Beam_28,Beam_29,Beam_30,Beam_31,Beam_32,Beam_33,Beam_34,Beam_35,Beam_36,Beam_37,Beam_38,Beam_39,Beam_40,Beam_41,Beam_42,Beam_43,Beam_44,Beam_45,Beam_46,Beam_47,Beam_48,Beam_49,Beam_50,Beam_51,Beam_52,Beam_53,Beam_54,Beam_55,Beam_56,Beam_57,Beam_58,Beam_59,Beam_60,Beam_61,Beam_62
10,-35.0,20000.0,0.441655139292226,-0.22849762279292227,0.3093379069044391,-0.28370807579014334,-0.5067173474504196,-0.09824572409185181,-0.10506167844667075,0.5574912326681638,0.04434678519331925,0.35846096594971927,0.43143514979708963,-0.3383867398609233,-0.23853719653656083,0.0016471109267892914,0.06012622000980329,-0.33118959661177066,0.14080395963286557,0.4421896081598766,0.3197072340639474,0.28874691893094157,0.4231583874875634,-0.5551427996938619,-0.026674131681042955,0.728926525346408,0.3835901110475062,-0.35078175976575143,0.08415158066821457,0.2948098394053517,-0.1170569115228802,0.21456569012373403,-0.2475446715580607,0.44430244730451757,-0.12898287769605116,0.3900105154555975,-0.28098576434579636,0.500722097786501,-0.22399096680205133,-0.009248316401560562,-0.6384820317779611,0.39251175839782704,-0.1544468100177723,-0.010174234674678448,0.22166928553160803,-0.26027803257364146,0.5832055630885897,-0.6362035725728379,0.5716312366867311,-0.6085892623704345,0.5000799980930327,0.19526973376857068,0.24090426353543512,0.6466704700925945,-0.036278219278817254,-0.4276465177188348,0.22397488572596652,0.5987494022457257,-0.21489413079069689,0.40243441148345066,-0.2811988036765021,-0.14108050443542564,-0.04572300824101641,0.018391793490706385,-0.34973047205661423
11,-34.0,20000.0,0.23127293631992074,-0.1716420347045893,0.25961572062181537,-0.023915910312726135,0.14829928946092535,-0.04045857273813676,0.22483283409323715,-0.13323836506642167,0.048152365884235326,-0.36802325578232215,0.16413520951181476,0.11635990225103057,0.6407926903961217,0.05859471559295938,0.45519182223453497,0.20250313105982742,0.13728083476311756,-0.30738844615040556,-0.044823278390825304,-0.12028264702492962,-0.6897710573222646,-0.19914010338310104,-0.17301575987744866,-0.11400171370437062,0.13842834512396895,-0.5704294489108833,0.6268842275198432,-0.1673074100709749,-0.06950810645039723,-0.3390447415535963,-0.1220960933401149,-0.20085830307299507,-0.18069772165242814,-0.8775759032288242,-0.25209329934071517,-0.01903928184709488,0.2840093405210622,-0.25081842693416273,-0.5961999219665668,0.04561289768346471,0.3965937448994271,-0.3414990868723549,0.1446232507622278,0.7883678625342279,-0.06916164718531141,0.05862811726414719,-0.25249162939922604,0.7356163545897616,-0.3036806869518423,-0.02915304077116238,-0.320905818235914,0.2511222490462237,-0.33991150757790745,0.0820026862675032,-0.30803295101248146,-0.16759795970255006,0.11443349137609289,-0.7219599526989637,-0.3946802981805224,-0.8746023697041426,0.16359078322254125,-0.5194291335123569,-0.3685136599935153
12,-33.0,20000.0,-0.20441888886494772,-0.3476618894019058,-0.19306885197816312,0.2080350125367389,0.1334052160220794,0.038622360429318756,0.030669818998312517,0.3356056766014225,0.4058396820106567,0.292153606799206,1.0023972562653063,0.6729660126967234,0.15209009976342275,0.26734079331252636,0.15251068823032726,-0.13254925247426633,-0.013276715868024747,-0.19203756692190535,0.6702774187246107,0.3898536248935807,0.483710151128857,-0.37686434490663384,0.0343683928345605,0.45288304887196407,-0.13018037582086275,-0.047592251131153285,0.2157423555374278,0.11900561571491063,-0.055738157883094115,-0.005462887410069041,-0.2256513398187882,0.44871358321236615,-0.05533763922497594,0.14167810237540227,-0.04302643323938836,-0.5088991367557462,0.17300424066740125,0.5409505631291052,0.09376074972544479,-0.20813525544957315,-0.05995723803661394,0.37110458990305173,0.13786346734430474,-0.03908363675711913,0.2673869477930996,0.49974054164844006,0.2657535929315117,0.2216868638998068,-0.42545339463467485,-0.05186260666928803,0.24860947622034024,-0.1151840445261854,0.6101365738711211,0.13146312161272664,-0.5885013301680755,-0.10742934542471674,-0.6955774479682696,-0.09537062835486304,0.5617368006814262,0.08630359821394183,0.5537186035593457,0.042050506491276465,-0.4953977944648722
13,-32.0,20000.0,-0.41586560058269423,-0.173044870673662,1.1080526564559985,0.8253141066038286,0.576078621744851,0.12831897811820603,-0.39311955965857437,-0.09878451134928118,-0.49798048980146403,-0.0030344181931998837,0.38907861278794414,0.16252716736290362,1.0088384741918583,0.310384262199074,0.30305216676641145,-0.13350651851520934,-0.029682260060755437,0.2890357973377918,0.5494932082613604,0.2566955391211617,0.17439574521221426,-0.09054243691344863,0.5263363299801216,0.09150418884377212,0.4158940984702961,-0.4192892398327516,0.23098829354802394,0.4124809171492948,-0.2380618389718039,-0.581637853345565,-0.351189008255641,-0.48737461769656276,0.0393485524639486,-0.11485928382239045,0.777721119771737,0.7089175929247881,-0.1402722700150554,-0.48065438293069473,-0.6984534048916741,-0.4165854198160657,0.4080733492866537,-0.299641445986843,-0.5137217780904527,0.4504449150061989,-0.035952381105061035,-0.26440838792507676,-0.3413910245521698,-0.3866911837352815,0.4778178816707723,0.05050059261350669,-0.08642101606301578,-0.36186786733430026,-0.6137271347958961,-0.11998254906142114,-0.2205935231488811,0.46402771680783256,0.24957805371919273,-0.1959474808807618,-0.45112523843248026,-0.16941052238037363,-0.28348434199839695,0.2901644119555838,0.06451335239136213
14,-31.0,20000.0,-0.37597039860612275,-0.1960987847630964,-0.5454798251728515,-0.2420260903157571,-0.18834010822180797,-0.4201633430915201,-0.6328850659888707,0.1856928574433033,0.22366284076459136,-0.32604192988057246,0.17580177913041348,0.20488697847943657,0.5866371850297197,0.10887941894329389,0.3748343590335211,-0.004546829864708609,0.029914095665155516,0.13887780198878605,-0.350750448760672,-0.5857782079476964,0.046205458921309714,-0.21989966547808715,0.1195048053088078,-0.13298913668207685,0.11036140563125603,-0.05857786828491585,-0.1461271722644262,0.00023374161197974724,-0.028898474246339588,-0.8561603945171776,0.1895314761358665,0.07336781775247955,0.6579995245824293,0.23248261541364706,-0.1214110907194702,0.1922737596689023,0.6847722667436311,0.0779086762610341,0.007382198482638403,-0.4121975622024163,0.08203373964405943,-0.2660568154144648,-0.8618214648650699,0.0016546773383692408,-0.16904596433734104,-0.04223796613615607,-0.1815228560648971,-0.33200709237110787,-0.14839234641888294,-0.2576790134398231,0.29781530132839834,0.07164111649708914,0.16606725749317122,-0.007409620997675518,-0.15324250098439565,0.09504942553853407,0.5522365454628575,0.1026787843103437,0.6328401406807215,-0.2823161253197697,-0.4064855468737079,-0.6586202511403457,-0.17492478048900206
15,-30.0,20000.0,-0.13758861960962238,-0.29641009143001623,-0.16904784968531725,0.16344354119481677,0.18466771388567818,-0.28230905760717867,0.10653658164970178,0.061966166133208614,0.2747100734421354,0.45668770814831583,-0.33137287630299994,0.9838030138891241,-0.06198630931018967,0.5544557078532093,0.16592289575670488,0.12786498237888297,-0.4331512579981258,-0.3164942048158726,0.4865785373601137,0.16984432830817395,-0.5799897626761212,0.2975321114627492,-0.33743862657635293,-0.019287777605857048,0.3268062478050623,0.24474384545495428,-0.38337161052365465,0.2790888127198814,0.03468144309235649,0.06426895739101296,0.22731956928141592,0.6523913412155891,-0.046478458611793026,-0.1534139730154573,0.10105449873404965,-0.23550360673281567,-0.05342763991463344,0.47540555245243243,0.5708504310866921,-0.2561071609914132,0.002775495276113423,-0.12835474694515614,0.1432290509556525,-0.24968095871397622,-0.0526200104627351,0.2167253711345487,0.1910997513666187,0.26610004502045637,0.4259714684527826,0.6856989051582728,0.700444380121239,0.17181420259367886,-0.1794665034490469,-0.4684150479396764,-0.5970124604404049,0.30767163807049036,-0.7937547934727853,-0.6904672678612669,0.4186369657918955,0.3712067138205943,-0.3779401659733131,0.3676843192353385,0.3243310537390456
16,-29.0,20000.0,-0.3197804204518654,0.23619500947704136,0.3830287542018834,-0.4550141780846514,0.5256634143282239,0.25480760365898086,-0.8516462466134227,-0.10819946435278285,0.013220146457305279,0.2184066052350578,0.4986885927428044,0.6437149484308935,-0.12356055572511349,0.0691977581926744,-0.06552549610868885,-0.3197058752137225,0.13491957677128116,-0.2827755376842359,0.5828876396090119,0.13922048866926232,0.012865907625342107,0.46986676886252576,0.506486808788479,-0.26531039645367777,0.2878373172047801,0.6003244000216126,0.32050597029987526,-0.33174696002259296,0.14064511289339557,-0.02405503048602054,0.433366098389902,0.1783387140265307,0.026713166524939394,0.10425499381305356,0.2019834944774412,-0.08199392392834047,-0.007981151755558184,0.07642434021890121,0.20675431838908392,0.33912939772533107,0.3350454356691622,0.8491758990280527,0.06266155651889338,-0.15258135461408276,-0.040830397250877795,-0.10524373070007781,-0.05175200181285881,-0.26908143658236566,-0.40737843973858257,0.09293971123019605,-0.36160196573135406,-0.5818682426893073,0.42458551391252725,0.1773240071754353,0.05295609976742146,-0.26922005554019207,0.09835737050273194,0.29611052705642427,0.8355032762028626,-0.1438684555592067,-0.41691423713475556,-0.7145533486610205,0.4820516016838842
17,-28.0,20000.0,-0.16256027614063912,0.3886965663008026,0.17124247504894038,-0.439750696726063,-0.6116455190086018,0.4604260077668688,-0.6220380882239874,0.5879501957427992,-0.13880900184440237,-0.2141340728380028,-0.5269715670079088,0.16623245005211346,-0.3505323790054657,0.23006924069428353,-0.30209554578328635,-0.5945310637495682,-0.09123417859730559,0.6080440398996504,-0.0833089222054603,0.036033266848616644,-0.5460067221509955,-0.11662824670355681,0.23667305294825702,-0.14107115287870595,0.04008018076364984,0.29588414635055454,0.19776720743630796,-0.34400679572236864,-0.12171502530260284,0.4521949769108375,0.5069610882882988,-0.02817610187851698,0.04402584280985844,-0.04153026918605207,-0.0450128405975809,-0.48513124725478607,-0.26259966887593905,0.16524585366872646,-0.512304191148822,1.067536071368149,0.13326395932412705,0.12540556518727344,-0.2998081280077535,0.02035811421309303,0.9892986911098205,0.24616994733747746,-0.18066506643799887,0.46693307323610866,0.22669003772461813,-0.5892269974481159,0.13986942594900484,-0.6637389928332379,0.2538890781628495,-0.016229355509060402,1.3392134902334787,-0.3452041155832061,-0.1405601672531925,-0.04387217071803904,-0.18849477986661498,-0.3183374159991594,0.7920760907504742,-0.6458455285163235,0.12266114416839931
18,-27.0,20000.0,0.12358552369344272,-0.03822265139999538,0.745866873191712,-0.20536416624283232,0.2389090443258821,0.013713376152154483,0.14009027944647584,0.056876306795752854,-0.2510506548716266,0.2229748792055859,0.3126765634049761,0.3761078960278668,0.47813046414457894,-0.021512619963376445,0.7798092581675478,0.46191019488507523,-0.19887930009842292,-0.6258921023511523,0.09340534349181082,-0.42699339365870226,0.028829243102669374,0.35289803485685883,0.16511843914632232,0.18069389796731122,-0.009057409132388075,0.39696142670484025,-0.36458681648985586,0.02350998039667236,-0.24425989210733,0.8590596212334438,0.2627678063202913,0.042341640704641234,-0.05986952584592281,0.5053073021115942,0.5888083432612882,0.25321441267876055,-0.8680550218463126,-0.4969357780159693,-0.6316630425157721,-0.47762767386120714,0.1684730116819512,0.15443119525543034,0.33842251948872926,0.334863675569503,-0.3979217140794116,-0.2655921838742512,0.10289228156408475,-0.08381004542809325,-0.17642173491494495,0.22098452947298652,-0.3751005672047141,0.5212758830176666,0.23625779028746666,0.03892030241377832,-0.19472657860996348,-0.02562186582785209,0.24080664161274326,0.38412695661205226,0.39627756748700665,-0.18430746736565778,-0.15064545331034296,-0.314609430106866,0.5467873247785654
19,-26.0,20000.0,0.07343054200186568,-0.14434099124861022,0.10639783536209127,0.49124209235177624,-0.2926386559039296,-0.002584153535026404,0.882280112712238,-0.6735205372630247,-0.2860821270641088,0.2671738793164771,0.5462839162331605,0.16792079153027373,0.03619259115044793,0.4565411279144139,-0.002927317379097072,0.19837573914604265,0.2809555246599667,0.33694040667314396,0.35460978397948945,-0.011278348745913748,-0.3689574370898289,0.11631784668340144,-0.15241343850897282,0.13118562099224956,0.04898567636377585,0.6838857155701434,0.7666725806507189,0.7804326479551129,-0.7848633812428712,0.34718930111274404,0.2870747470364124,0.07289909244068059,-0.1100328144107899,-0.07405107224223012,0.05549270879045193,-0.44882934488521886,-0.03772481658148302,0.17219307353687605,-0.28723678560792354,0.7010154025608135,-0.09029165135485034,0.19802092284710898,-0.47352296711156333,-0.1720094056647006,0.6263417942287623,-0.5082261507043501,-0.11926189274688842,0.0045994401876355995,-0.2814242673266309,-0.39135034521109385,-0.0503848770503794,0.30371393210423037,-0.45537178576563603,0.4935333787718056,0.7178849827111955,0.886263094115485,-0.30430651277481513,-0.14571764575976334,-0.34862404937577585,0.21865472256955626,0.16220217224592215,-1.113212300404549,-0.20493835356371617
20,-25.0,20000.0,-0.6247307027858959,-0.19167821660329243,0.6394259678701629,-0.17306653830140534,-0.11927267752055071,0.2565172209815451,-0.2648451567450765,-0.3054830721579115,0.07639873751178482,-0.1330451934535836,0.002638604923047738,-0.11271507919563421,0.9222564511794646,0.4206576179379332,-0.0027591170105108476,0.003281831889485637,0.12367320455473754,0.1997174141274618,0.3060708617295007,0.6378730331820468,-0.1436313084466295,0.6740181850267236,0.19668762507789203,0.12228367697645443,-0.3031507177414171,-0.3220804839459212,-0.7219237251253587,0.17395242836577776,0.25775399340919236,-0.21382287859579163,0.13580483229667875,0.2688156250041332,-0.4002234748898513,-0.6400183397566067,0.14121164845979856,0.24599742055889456,-0.18344784016549304,-0.019945557339193624,-0.3795213163222971,-0.45821293979444216,-0.24142383488040906,0.05933107330333847,-0.16351574533147029,0.2659291247806071,0.9727559367667423,0.5303922355406688,-0.397230399900932,-0.18932311798901355,0.22574639630374235,-0.5080015831402219,-0.5460325802837908,-0.21099280774425735,-0.1278169579910073,-0.13589069701651676,0.6446043706314936,0.18823805145118203,-0.42790116048011595,-0.04521841645697206,0.1314882771948671,0.5506832561478877,-0.009299263771164867,0.2348994875539877,-0.48836718990972366
